time_stamp,count_samples_VV_inc30,sigma0_db_102_VV_inc30,stdev_sigma0_db_102_VV_inc30,sigma0_db_133_VV_inc30,stdev_sigma0_db_133_VV_inc30,sigma0_db_167_VV_inc30,stdev_sigma0_db_167_VV_inc30,count_samples_VH_inc30,sigma0_db_102_VH_inc30,stdev_sigma0_db_102_VH_inc30,sigma0_db_133_VH_inc30,stdev_sigma0_db_133_VH_inc30,sigma0_db_167_VH_inc30,stdev_sigma0_db_167_VH_inc30,count_samples_HV_inc30,sigma0_db_102_HV_inc30,stdev_sigma0_db_102_HV_inc30,sigma0_db_133_HV_inc30,stdev_sigma0_db_133_HV_inc30,sigma0_db_167_HV_inc30,stdev_sigma0_db_167_HV_inc30,count_samples_HH_inc30,sigma0_db_102_HH_inc30,stdev_sigma0_db_102_HH_inc30,sigma0_db_133_HH_inc30,stdev_sigma0_db_133_HH_inc30,sigma0_db_167_HH_inc30,stdev_sigma0_db_167_HH_inc30,count_samples_VV_inc40,sigma0_db_102_VV_inc40,stdev_sigma0_db_102_VV_inc40,sigma0_db_133_VV_inc40,stdev_sigma0_db_133_VV_inc40,sigma0_db_167_VV_inc40,stdev_sigma0_db_167_VV_inc40,count_samples_VH_inc40,sigma0_db_102_VH_inc40,stdev_sigma0_db_102_VH_inc40,sigma0_db_133_VH_inc40,stdev_sigma0_db_133_VH_inc40,sigma0_db_167_VH_inc40,stdev_sigma0_db_167_VH_inc40,count_samples_HV_inc40,sigma0_db_102_HV_inc40,stdev_sigma0_db_102_HV_inc40,sigma0_db_133_HV_inc40,stdev_sigma0_db_133_HV_inc40,sigma0_db_167_HV_inc40,stdev_sigma0_db_167_HV_inc40,count_samples_HH_inc40,sigma0_db_102_HH_inc40,stdev_sigma0_db_102_HH_inc40,sigma0_db_133_HH_inc40,stdev_sigma0_db_133_HH_inc40,sigma0_db_167_HH_inc40,stdev_sigma0_db_167_HH_inc40,count_samples_VV_inc50,sigma0_db_102_VV_inc50,stdev_sigma0_db_102_VV_inc50,sigma0_db_133_VV_inc50,stdev_sigma0_db_133_VV_inc50,sigma0_db_167_VV_inc50,stdev_sigma0_db_167_VV_inc50,count_samples_VH_inc50,sigma0_db_102_VH_inc50,stdev_sigma0_db_102_VH_inc50,sigma0_db_133_VH_inc50,stdev_sigma0_db_133_VH_inc50,sigma0_db_167_VH_inc50,stdev_sigma0_db_167_VH_inc50,count_samples_HV_inc50,sigma0_db_102_HV_inc50,stdev_sigma0_db_102_HV_inc50,sigma0_db_133_HV_inc50,stdev_sigma0_db_133_HV_inc50,sigma0_db_167_HV_inc50,stdev_sigma0_db_167_HV_inc50,count_samples_HH_inc50,sigma0_db_102_HH_inc50,stdev_sigma0_db_102_HH_inc50,sigma0_db_133_HH_inc50,stdev_sigma0_db_133_HH_inc50,sigma0_db_167_HH_inc50,stdev_sigma0_db_167_HH_inc50,count_samples_VV_inc60,sigma0_db_102_VV_inc60,stdev_sigma0_db_102_VV_inc60,sigma0_db_133_VV_inc60,stdev_sigma0_db_133_VV_inc60,sigma0_db_167_VV_inc60,stdev_sigma0_db_167_VV_inc60,count_samples_VH_inc60,sigma0_db_102_VH_inc60,stdev_sigma0_db_102_VH_inc60,sigma0_db_133_VH_inc60,stdev_sigma0_db_133_VH_inc60,sigma0_db_167_VH_inc60,stdev_sigma0_db_167_VH_inc60,count_samples_HV_inc60,sigma0_db_102_HV_inc60,stdev_sigma0_db_102_HV_inc60,sigma0_db_133_HV_inc60,stdev_sigma0_db_133_HV_inc60,sigma0_db_167_HV_inc60,stdev_sigma0_db_167_HV_inc60,count_samples_HH_inc60,sigma0_db_102_HH_inc60,stdev_sigma0_db_102_HH_inc60,sigma0_db_133_HH_inc60,stdev_sigma0_db_133_HH_inc60,sigma0_db_167_HH_inc60,stdev_sigma0_db_167_HH_inc60
2012/06/17 14:00:00,15,-13.688,1.2659,-13.948,1.9142,-13.335,1.9754,15,-20.765,1.2874,-20.764,1.5374,-19.273,1.4211,15,-21.204,1.0363,-20.921,1.3723,-19.541,1.041,15,-13.858,1.3468,-13.89,1.4186,-12.567,1.6195,15,-15.809,1.1767,-16.071,1.4322,-14.072,1.3497,15,-22.053,1.2018,-21.995,1.3465,-21.532,1.9792,15,-21.795,1.2946,-21.131,1.4052,-19.58,1.4124,15,-15.775,1.1077,-16.07,1.2327,-14.818,1.432,17,-16.039,1.0593,-16.069,0.85428,-15.032,0.74315,17,-22.039,0.74484,-22.156,0.93152,-21.835,0.92952,17,-21.495,0.74507,-21.338,0.82499,-19.605,0.98823,17,-16.225,0.7634,-16.634,0.72762,-16.264,1.0894,17,-16.784,0.69294,-16.157,1.0107,-15.085,0.80627,17,-22.734,0.8569,-22.852,0.90028,-22.498,0.77119,17,-22.223,0.83243,-22.008,0.85067,-20.381,0.80194,17,-17.267,0.48153,-17.777,0.72299,-16.86,0.74525
2012/06/17 18:00:00,15,-13.623,1.6872,-14.528,1.9402,-12.282,1.8812,15,-21,1.1395,-19.469,0.93637,-18.419,1.4484,15,-21.335,0.96683,-19.901,0.87579,-18.084,1.0649,15,-13.982,1.4167,-13.823,1.4203,-11.928,1.7891,15,-16.32,1.2893,-16.521,1.4703,-14.597,1.2634,15,-22.321,1.1907,-22.048,0.98004,-20.204,1.5645,15,-22.699,1.2248,-22.324,0.98173,-20.043,1.2753,15,-15.783,1.0724,-15.351,1.1229,-13.614,1.3886,17,-17.081,0.96072,-16.828,0.96944,-15.737,0.82918,17,-22.399,0.9392,-22.189,1.0147,-20.555,0.88447,17,-22.538,0.94587,-22.482,0.74529,-20.441,0.77754,17,-16.395,0.75566,-16.285,0.72882,-14.598,0.80994,17,-18.233,0.72243,-17.297,0.95801,-16.025,0.93432,17,-23.571,0.87997,-22.872,0.76862,-21.377,0.83374,17,-23.664,0.83696,-23.199,0.75722,-21.402,0.82684,17,-17.884,0.7302,-17.535,0.75852,-15.516,0.72403
2012/06/17 22:00:00,15,-14.123,1.7536,-14.717,2.1586,-12.654,2.0344,15,-21.488,1.2557,-19.834,0.87789,-18.84,1.5719,15,-21.858,0.98227,-20.35,0.87128,-18.633,1.1325,15,-14.333,1.3456,-14.139,1.4588,-12.144,1.8501,15,-16.653,1.3315,-16.743,1.3789,-14.95,1.2217,15,-22.656,1.1615,-22.315,0.87926,-20.339,1.4795,15,-23.058,1.153,-22.667,0.9699,-20.234,1.1487,15,-16.042,1.1162,-15.491,1.0535,-13.764,1.3356,17,-17.366,0.92572,-17.042,1.0444,-15.876,0.83447,17,-22.74,0.97515,-22.45,1.1646,-20.745,0.81557,17,-22.914,0.97332,-22.753,0.84084,-20.726,0.81319,17,-16.605,0.75159,-16.518,0.6156,-14.747,0.72151,17,-18.111,0.77293,-17.303,0.76528,-15.978,0.95006,17,-23.585,0.85984,-22.763,0.74755,-21.241,0.81156,17,-23.631,0.83449,-23.076,0.66455,-21.275,0.77695,17,-17.827,0.85654,-17.536,0.76874,-15.488,0.72415
2012/06/18 02:00:00,15,-12.14,1.1196,-13,1.9934,-11.843,1.7181,15,-36.605,1.2306,-43.176,1.8083,-48.201,2.0441,15,-18.786,1.0154,-18.422,1.0495,-16.89,1.1536,15,-31.779,1.7025,-37.682,1.5371,-41.757,1.8841,15,-14.87,1.2127,-15.186,1.6859,-13.53,1.1569,15,-39.897,1.2635,-46.764,0.92119,-51.427,1.3209,15,-20.373,1.3957,-20.285,1.2142,-18.158,1.0323,15,-33.456,1.2018,-40.445,1.6018,-44.859,1.6996,17,-15.731,1.1046,-16.038,0.84327,-14.985,0.91147,17,-39.754,0.73433,-46.839,0.83149,-51.774,1.013,17,-21.009,0.50754,-21.179,0.89443,-19.542,1.0849,17,-34.212,0.91834,-41.409,0.5034,-46.072,0.67637,17,-16.895,0.65282,-16.586,0.91722,-15.742,0.82261,17,-41.069,1.0503,-48.325,1.0281,-53.612,1.4004,17,-22.405,0.84077,-22.482,0.70383,-20.848,0.75498,17,-35.498,0.63511,-43.161,0.86752,-47.88,1.6368
2012/06/18 06:00:00,15,-13.091,1.2016,-14.219,1.7907,-12.967,1.7338,15,-42.007,0.93469,-53.565,1.055,-63.31,99999,15,-20.197,0.9876,-20.014,0.88751,-18.85,1.0171,15,-35.946,1.3928,-47.887,1.3166,-57.137,1.5545,15,-15.861,1.224,-16.622,1.4534,-14.782,1.3575,15,-44.601,1.4117,-56.32,1.3944,99999,99999,15,-21.889,1.4136,-22.01,1.3482,-20.082,1.1283,15,-37.67,1.1425,-50.147,1.3401,-59.456,1.0592,17,-16.769,1.0162,-17.092,1.098,-16.204,0.74262,17,-44.388,0.98912,-56.622,1.1322,99999,99999,17,-21.912,0.85787,-22.659,0.86286,-20.919,0.97484,17,-38.557,0.89195,-50.721,0.80209,-60,0,17,-18.013,0.62071,-17.636,0.77423,-16.517,0.8968,17,-45.136,0.74332,-55.229,0.93028,99999,99999,17,-23.18,0.73725,-23.422,0.62985,-21.859,0.7358,17,-39.44,0.87229,-50.318,0.91088,-60,0
2012/06/18 10:00:00,15,-13.835,1.2167,-14.372,2.1053,-12.845,2.2625,15,-31.402,1.5152,-36.54,2.084,-41.541,2.7516,15,-20.556,0.6583,-20.294,1.0133,-18.558,1.1128,15,-24.796,1.6643,-31.265,1.7858,-35.451,2.6523,15,-16.592,0.92627,-16.205,1.3379,-15.252,1.1289,15,-32.758,1.2731,-36.665,0.78269,-39.348,1.6222,15,-21.8,1.1702,-22.383,0.83804,-20.359,1.1925,15,-26.168,1.2484,-29.802,1.127,-32.877,1.4868,17,-17.418,0.84165,-16.638,1.2947,-15.799,0.7012,17,-33.31,0.87498,-36.345,1.1053,-38.9,1.1506,17,-22.4,0.72925,-22.441,0.82041,-20.825,1.0241,17,-26.997,0.69353,-30.749,0.78446,-33.129,0.87315,17,-17.983,0.55385,-17.382,0.90038,-16.571,0.89006,17,-34.055,0.71283,-36.79,0.69143,-39.389,0.89123,17,-23.279,0.81596,-22.918,0.62398,-21.425,0.8603,17,-28.1,0.87739,-31.304,0.95314,-33.519,0.74421
2012/06/18 14:00:00,15,-14.133,1.5561,-14.659,2.2031,-13.089,2.5892,15,-30.981,1.381,-33.123,1.975,-35.263,1.5439,15,-21.14,1.1684,-20.363,2.0386,-19.213,0.75144,15,-23.673,1.3602,-27.706,1.3755,-28.724,1.6528,15,-16.696,1.2206,-16.417,1.5616,-15.723,1.3617,15,-32.047,1.6724,-35.309,1.3591,-36.846,1.7697,15,-22.08,1.4037,-22.293,1.3534,-20.643,1.3781,15,-25.837,1.036,-28.482,1.6884,-30.283,1.3703,17,-17.502,0.92811,-16.904,1.2358,-16.283,0.87106,17,-32.724,0.97953,-35.176,1.2976,-36.665,1.1388,17,-22.715,0.92659,-22.572,0.95504,-21.117,0.98923,17,-26.303,0.8115,-29.586,0.8957,-30.993,0.86667,17,-17.976,0.52017,-17.54,0.74376,-16.537,1.0589,17,-33.442,0.82752,-35.753,0.69576,-36.838,0.85616,17,-23.488,0.78232,-23.109,0.56333,-21.557,0.77608,17,-27.38,0.86295,-30.339,0.79714,-31.07,0.89824
2012/06/18 18:00:00,15,-12.449,1.1182,-13.553,2.1296,-12.122,1.5331,15,-28.014,1.1022,-30.9,1.279,-31.505,1.3816,15,-19.275,1.0862,-19.366,1.3309,-17.55,0.78235,15,-22.262,1.3959,-24.727,1.2379,-25.29,1.523,15,-15.304,1.0299,-15.446,1.6089,-13.86,1.1643,15,-30.711,1.1991,-32.74,1.3835,-33.354,1.4385,15,-21.367,1.2798,-21.046,1.3552,-19.353,1.0587,15,-24.017,1.1006,-26.474,1.5938,-26.482,1.7093,17,-15.879,1.0813,-15.651,1.0399,-14.931,0.87466,17,-30.138,0.79298,-32.71,0.80187,-33.111,1.1745,17,-20.807,0.85783,-21.043,0.72346,-19.385,1.0327,17,-24.447,1.0182,-27.171,0.74658,-27.754,0.81285,17,-16.281,0.76938,-15.567,0.83864,-14.901,0.82383,17,-30.502,0.94712,-32.635,0.77235,-33.189,0.653,17,-21.436,0.88049,-21.319,0.80983,-19.821,0.70105,17,-25.132,0.45546,-27.56,0.55648,-27.817,0.61321
2012/06/18 22:00:00,15,-12.204,1.1751,-13.971,2.0976,-12.731,1.6587,15,-27.116,1.2339,-29.48,1.0127,-30.196,1.4146,15,-18.993,1.2841,-19.164,1.3231,-17.998,1.103,15,-21.544,1.7012,-23.908,1.0816,-23.885,1.6283,15,-15.019,1.2037,-16.096,1.9007,-14.529,1.0049,15,-29.285,1.6309,-31.418,1.2264,-31.22,1.5605,15,-20.61,1.7105,-21.124,1.5002,-19.328,1.2648,15,-22.885,1.2285,-25.055,1.9181,-24.489,1.4002,17,-15.863,1.0166,-16.498,0.83645,-15.539,0.69693,17,-29.256,0.74674,-31.691,0.8948,-31.526,0.91424,17,-20.996,0.73085,-21.623,0.72382,-19.978,1.0627,17,-23.663,1.0371,-26.207,0.60592,-26.254,0.70945,17,-16.87,0.807,-16.966,1.0087,-16.193,1.1115,17,-30.386,0.86223,-32.276,0.83491,-32.15,0.65318,17,-22.275,0.88427,-22.762,0.86619,-21.463,0.66115,17,-24.728,0.4922,-27.093,0.54163,-26.696,0.69307
2012/06/19 02:00:00,15,-13.832,1.0483,-17.116,1.9394,-16.026,1.65,15,-26.048,1.3462,-27.514,0.81528,-27.37,1.4663,15,-20.787,1.3357,-22.099,1.3257,-21.534,0.85628,15,-20.092,1.4232,-22.029,1.1566,-20.798,1.5903,15,-16.644,1.1464,-19.409,1.5277,-17.872,0.90837,15,-28.11,1.4681,-29.478,1.1968,-28.404,1.4194,15,-22.541,1.686,-24.478,1.4206,-23.054,1.2257,15,-21.347,1.2398,-23.337,1.6165,-21.63,1.4362,17,-17.814,1.0977,-19.959,0.89843,-19.444,0.63599,17,-28.155,0.95123,-30.242,1.183,-28.971,0.95785,17,-22.916,0.91338,-25.269,0.80255,-23.689,0.98022,17,-22.149,0.95699,-24.647,0.81218,-23.325,0.72956,17,-18.999,0.53904,-20.438,0.842,-19.627,0.78446,17,-29.512,0.84339,-31.023,0.64731,-29.836,0.78157,17,-24.395,0.90791,-26.338,0.6291,-24.907,0.83625,17,-23.617,0.54952,-25.636,0.70549,-24.139,0.73583
2012/06/19 06:00:00,15,-14.042,0.93972,-15.961,2.0516,-14.41,2.097,15,-25.053,0.86619,-26.886,1.0728,-25.899,1.4545,15,-20.65,0.65236,-21.9,0.99292,-20.293,0.85078,15,-18.713,1.2004,-21.304,1.4042,-19.482,1.5728,15,-16.8,1.07,-17.818,1.2636,-16.367,1.2433,15,-27.403,1.3649,-29.039,1.1602,-27.521,1.4055,15,-22.55,1.4936,-23.959,1.0426,-21.731,1.1564,15,-20.49,1.1674,-22.325,1.1798,-20.713,1.6534,17,-17.61,0.88608,-17.901,1.2413,-17.326,0.79087,17,-27.431,0.97191,-29.42,1.0579,-28.073,1.0287,17,-22.667,0.8803,-23.7,0.79018,-22.097,0.97623,17,-21.256,0.74843,-23.451,0.70149,-22.255,0.84266,17,-18.37,0.66146,-18.175,0.79528,-17.13,0.82843,17,-28.496,0.75657,-30.176,0.73487,-28.738,0.78049,17,-23.67,0.7896,-24.005,0.5026,-22.307,0.64912,17,-22.737,0.91827,-24.457,0.79401,-22.838,0.76039
2012/06/19 10:00:00,15,-13.528,1.3031,-14.457,1.8622,-12.999,2.5957,15,-24.767,1.2413,-26.081,1.4586,-25.235,0.92377,15,-20.391,0.79664,-20.367,1.4803,-18.68,0.56701,15,-17.971,1.4509,-20.488,1.3226,-18.919,1.7093,15,-16.364,1.1818,-16.23,1.1433,-15.8,1.3727,15,-26.209,1.1944,-28.481,0.98149,-27.389,1.7554,15,-21.865,1.0915,-22.409,1.0376,-20.829,1.232,15,-19.891,0.81953,-21.427,1.2826,-20.885,1.243,17,-17.757,0.89285,-16.876,1.29,-16.236,0.94506,17,-27.179,0.93979,-28.774,1.2538,-27.771,1.0097,17,-22.706,0.86257,-22.722,0.86784,-21.379,1.0612,17,-20.821,0.72533,-23.069,0.8545,-21.929,0.88289,17,-18.009,0.54612,-17.967,0.83041,-16.886,0.70714,17,-28.175,0.78035,-29.382,0.72669,-28.293,0.90088,17,-23.654,0.86248,-23.216,0.60634,-21.848,0.89583,17,-21.992,0.80023,-23.858,0.92732,-22.709,0.79401
2012/06/19 14:00:00,15,-14.171,1.7921,-14.32,2.0245,-12.701,2.3287,15,-24.425,0.93821,-25.951,1.7446,-25.568,1.7702,15,-20.411,0.84209,-20.163,1.777,-19.557,1.0126,15,-17.752,1.6475,-20.107,1.6302,-18.893,1.6098,15,-16.142,1.0698,-16.308,0.74502,-15.9,1.1689,15,-26.331,1.2464,-28.435,1.4169,-27.56,1.3202,15,-22.054,1.2304,-22.557,1.4104,-21.11,1.2307,15,-19.761,1.0518,-21.854,1.1163,-21.016,1.17,17,-17.616,0.58195,-16.737,0.79499,-16.019,1.0143,17,-26.41,0.8005,-28.076,1.0707,-27.753,0.81952,17,-22.266,0.70507,-22.234,1.2649,-21.333,1.0507,17,-20.075,0.51899,-22.51,0.68306,-21.451,0.97815,17,-18.162,0.68781,-17.712,1.079,-16.688,0.79476,17,-27.799,0.85578,-28.975,0.86034,-28.141,0.9155,17,-23.642,0.88741,-23.189,0.82521,-21.952,1.0556,17,-21.421,0.78737,-23.533,0.84705,-22.489,0.92475
2012/06/19 18:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2012/06/19 22:00:00,15,-14.69,1.9328,-15.098,1.9518,-14.081,2.3759,15,-26.119,1.2961,-28.145,1.4082,-27.193,1.708,15,-21.922,1.0787,-21.84,1.4954,-20.699,0.98708,15,-19.231,1.9509,-21.673,1.6309,-20.379,1.7774,15,-17.638,1.0899,-17.72,0.98533,-17.275,1.398,15,-28.61,1.2249,-30.957,1.3178,-29.594,1.44,15,-23.887,1.277,-24.604,1.3116,-22.698,1.3916,15,-21.841,0.89521,-23.893,1.3005,-22.849,1.3421,17,-18.626,0.89745,-18.169,0.80203,-17.342,1.1638,17,-28.912,0.88817,-30.379,1.2643,-29.604,0.8537,17,-24.062,0.87541,-23.987,1.3665,-22.767,0.95602,17,-22.299,0.86054,-24.577,0.8823,-23.564,0.94748,17,-19.177,0.64409,-18.639,1.0041,-17.457,0.99614,17,-29.857,0.81988,-31.276,0.8044,-30.157,0.75338,17,-25.051,0.8594,-24.718,0.75602,-23.367,0.89548,17,-23.774,0.73294,-25.835,0.78131,-24.322,0.87857
2012/06/20 02:00:00,15,-13.241,1.5659,-13.968,1.8265,-12.624,1.6394,15,-24.488,1.1584,-26.386,0.83991,-25.631,1.615,15,-19.9,1.2247,-19.732,1.3033,-18.002,1.3043,15,-18.379,1.8881,-20.307,1.4465,-18.62,1.6501,15,-15.815,0.71076,-15.957,1.6879,-14.573,1.0189,15,-26.304,1.0487,-27.795,0.96158,-26.767,1.2275,15,-21.368,1.0616,-21.314,0.94943,-19.56,1.0136,15,-20.04,0.76386,-21.683,1.504,-19.82,1.1594,17,-16.186,1.1534,-16.43,0.85714,-15.342,0.86429,17,-26.321,0.71897,-28.291,1.0098,-27.199,0.86971,17,-21.306,0.76992,-21.757,0.79082,-20.213,0.88281,17,-20.725,0.87875,-22.614,0.61189,-21.622,0.77951,17,-16.902,0.74056,-16.466,0.66614,-15.687,0.91108,17,-27.442,0.7882,-29.07,0.64907,-27.912,0.82873,17,-22.282,0.72581,-22.511,0.75255,-20.864,0.87954,17,-21.745,0.52283,-23.876,0.51697,-22.014,0.78481
2012/06/20 06:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2012/06/20 10:00:00,15,-14.081,1.4243,-14.591,2.1052,-13.073,2.3386,15,-25.234,1.0604,-26.923,1.4804,-25.937,0.89689,15,-20.784,0.68838,-20.927,1.2138,-19.25,0.73566,15,-18.484,1.3353,-21.112,1.7585,-19.144,1.7098,15,-16.962,0.93389,-16.914,1.3748,-15.598,1.4394,15,-26.935,1.1598,-28.908,0.96385,-27.588,1.6693,15,-22.16,1.1917,-22.9,0.65149,-20.931,1.3518,15,-20.77,1.0501,-22.197,1.1663,-20.876,1.4886,17,-17.588,0.89865,-17.36,1.1857,-16.486,0.66998,17,-27.714,1.0078,-29.235,0.96317,-28.082,1.2298,17,-22.806,0.82647,-23.009,0.82756,-21.384,1.1806,17,-21.373,0.90127,-23.545,0.97912,-22.667,0.89629,17,-18.472,0.60588,-18.098,0.91441,-17.177,0.80674,17,-28.84,0.81668,-30.479,0.76042,-29.236,0.81786,17,-24.072,0.89542,-24.031,0.67313,-22.462,0.7344,17,-22.769,0.81581,-24.676,0.87351,-23.117,0.68027
2012/06/20 14:00:00,15,-14.39,1.8342,-14.741,2.3287,-13.491,2.4511,15,-25.84,1.5736,-27.309,1.9098,-26.809,1.1469,15,-21.444,1.3387,-21.183,1.8897,-20.003,0.94951,15,-18.675,1.4684,-21.593,1.7067,-19.843,1.7894,15,-17.128,1.2124,-17.216,1.1548,-16.157,1.3282,15,-27.073,1.2377,-29.278,1.1397,-28.286,1.6914,15,-22.496,1.3316,-23.096,0.95565,-21.574,1.3421,15,-21.065,0.78515,-22.546,1.2102,-21.577,1.2461,17,-17.997,0.89015,-17.362,1.1052,-16.645,0.90543,17,-28.048,1.0459,-29.518,1.2252,-28.549,1.1652,17,-23.244,0.95115,-23.216,0.97531,-21.676,1.1604,17,-21.542,0.87309,-23.861,0.88873,-23.034,0.88647,17,-18.416,0.49268,-18.19,0.90754,-17.198,0.9341,17,-29.085,0.87695,-30.311,0.95235,-29.249,0.78069,17,-24.247,0.9112,-23.917,0.7573,-22.414,0.81639,17,-22.769,0.88982,-24.853,0.77485,-23.446,0.8132
2012/06/20 18:00:00,15,-13.483,1.601,-14.045,1.8041,-12.891,2.0315,15,-25.299,1.4192,-26.319,1.1066,-25.812,1.0803,15,-20.783,1.1825,-20.111,1.0419,-18.655,0.80383,15,-18.126,1.4973,-20.336,1.4179,-18.481,1.6612,15,-16.172,0.99421,-16.209,1.6085,-14.772,1.1622,15,-26.476,1.137,-27.913,1.1997,-26.583,1.5204,15,-21.886,1.2784,-21.789,1.3788,-19.882,1.2102,15,-20.084,1.0082,-21.976,1.2876,-19.793,1.3701,17,-16.209,1.2551,-16.21,0.97844,-15.388,0.86669,17,-26.223,0.691,-27.672,0.95845,-26.851,1.0279,17,-21.577,0.70882,-21.661,0.76107,-19.962,1.0105,17,-20.447,0.84396,-22.013,0.84861,-21.137,1.1039,17,-17.17,0.71239,-16.811,0.88433,-15.984,0.93963,17,-27.296,0.82794,-28.879,0.72336,-27.657,0.8941,17,-22.442,0.83329,-22.637,0.76559,-21.056,0.8741,17,-21.621,0.50569,-23.681,0.57263,-21.832,0.76367
2012/06/20 22:00:00,15,-12.09,1.0254,-13.232,2.0541,-12.15,1.6587,15,-22.761,1.0861,-25.248,0.83139,-23.879,1.1389,15,-18.63,0.92714,-19.159,1.1836,-17.228,1.2877,15,-17.227,1.8737,-19.233,1.2315,-17.521,1.6525,15,-14.774,0.99846,-15.471,1.5477,-13.91,1.0432,15,-25.253,1.4407,-26.459,1.0315,-25.316,1.0619,15,-20.872,1.2487,-20.527,1.095,-18.687,1.0478,15,-18.732,1.0293,-20.513,1.6861,-18.832,1.1005,17,-15.891,1.0977,-16.124,0.78646,-14.669,0.80287,17,-25.779,0.63873,-27.17,1.112,-26.193,0.91284,17,-21.092,0.67122,-21.313,0.81176,-19.638,0.93618,17,-19.849,0.87008,-21.719,0.74155,-20.596,0.78994,17,-16.685,0.7938,-16.336,0.68933,-15.576,0.92273,17,-26.911,0.73137,-28.34,0.58826,-27.162,0.72832,17,-22.296,0.72545,-22.195,0.66044,-20.711,0.69136,17,-21.157,0.51494,-23.177,0.45181,-21.478,0.74822
2012/06/21 02:00:00,15,-12.577,1.0614,-13.584,1.9429,-12.51,1.7751,15,-23.741,1.4027,-25.844,1.0138,-25.024,1.0654,15,-19.551,1.0707,-19.966,1.0088,-18.222,0.76201,15,-17.746,1.5887,-19.668,1.5256,-18.126,1.8686,15,-15.745,1.1756,-16.061,1.3768,-14.747,1.0052,15,-26.288,1.3531,-27.323,1.0975,-26.215,1.3007,15,-21.848,1.4085,-21.372,1.2646,-19.824,1.0364,15,-19.572,1.2496,-21.099,1.7055,-19.325,1.1772,17,-16.908,1.2529,-16.994,0.7441,-15.637,0.91945,17,-26.774,0.75992,-28.191,1.1089,-27.118,0.9967,17,-22.137,0.77343,-22.182,0.7753,-20.575,1.0551,17,-20.644,0.88142,-22.529,0.85331,-21.297,0.79008,17,-17.814,0.66209,-17.243,0.60625,-16.064,0.95529,17,-27.984,0.87156,-29.333,0.73202,-27.821,0.86793,17,-23.452,0.94487,-23.397,0.67402,-21.651,0.75429,17,-22.062,0.58552,-23.841,0.62766,-21.969,0.78909
2012/06/21 06:00:00,15,-12.363,1.0559,-13.344,2.1149,-12.095,1.6343,15,-23.075,1.2784,-25.184,0.91572,-24.556,1.0803,15,-19.195,0.93009,-19.441,1.0573,-17.841,0.79911,15,-17.322,1.6583,-19.506,1.5319,-17.646,1.7266,15,-15.203,0.85196,-15.517,1.3017,-14.019,0.93346,15,-25.266,1.5772,-26.668,1.094,-25.515,1.0766,15,-21.112,1.4125,-20.828,1.2687,-19.058,1.0407,15,-18.984,1.1269,-20.524,1.6821,-18.729,1.1384,17,-16.34,1.2093,-16.611,0.68652,-15.26,0.83767,17,-26.022,0.83698,-27.566,1.0126,-26.552,0.99511,17,-21.528,0.83626,-21.58,0.86764,-19.994,1.067,17,-20.112,0.93252,-21.932,0.87371,-20.82,0.8632,17,-17.664,0.68444,-17.009,0.61437,-16.007,0.99889,17,-27.761,0.80724,-29.114,0.74279,-27.705,0.92924,17,-23.189,0.7963,-23.027,0.76923,-21.293,0.84567,17,-21.824,0.61839,-23.547,0.54102,-21.953,0.67598
