OBSTIME_START,AVG_T,AVG_TD,AVG_WS_10MIN,MAX_WG_10MIN,AVG_P_SEA,AVG_P_ST,MODE_WW_AWS,AVG_HH_AWS,MODE_HH_AWS,AVG_N_AWS,AVG_SNOW_AWS,SMMA2mean,SMMA10mean,SMMB2mean,SMMB10mean,SMMC2mean,TSMC2mean,TSMB2mean,TTM1mean,TTM2mean,SHM1mean,SHM2mean,SMMA2std,SMMA10std,SMMB2std,SMMB10std,SMMC2std,TSMC2std,TSMB2std,TTM1std,TTM2std,SHM1std,SHM2std,GWImean,GWIstd
2012/03/28 10:00:00,-.31,-3.54,1.78,3.7,996.6808,974.5115,0,363.46,330,7,85.08,1.833333e-02,2.600417e-02,3.730000e-02,2.510000e-02,-5.227083e-02,-1.320000e+00,-1.392500e+00,-4.862500e-01,-4.645833e-01,8.339583e+01,6.527895e+01,4.714045e-05,1.998263e-05,0,6.938894e-18,4.545297e-05,0,4.330127e-03,3.692313e-01,2.599035e-01,1.274074e-01,2.440426e-01,199.3333333,7.559862112
2012/03/28 14:00:00,-.49,-2.74,1.43,2.8,994.572,972.424,71,555.6,690,8,83.8,1.840000e-02,2.607917e-02,3.739583e-02,2.510000e-02,-5.220000e-02,-1.312917e+00,-1.383333e+00,-5.050000e-01,-5.420833e-01,8.260833e+01,6.414286e+01,1.040834e-17,4.061164e-05,1.998263e-05,6.938894e-18,1.387779e-17,4.545297e-03,4.714045e-03,1.815443e-01,2.150384e-01,2.253084e-01,3.458205e-01,192.0833333,8.273268381
2012/03/28 18:00:00,-2.23,-2.94,1.77,3.7,993.26,971.012,71,471.6,240,8,85,1.840000e-02,2.610000e-02,3.740000e-02,2.510000e-02,-5.230833e-02,-1.304583e+00,-1.371667e+00,-2.264583e+00,-2.322083e+00,8.387143e+01,6.431667e+01,1.040834e-17,6.938894e-18,6.938894e-18,6.938894e-18,6.400955e-05,4.982609e-03,3.726780e-03,5.974528e-01,6.082008e-01,5.053456e-01,1.740051e-01,166.75,9.036541977
2012/03/28 22:00:00,-3.75,-4.6,1.92,4.5,992.5962,970.2423,71,273.46,240,8,85.77,1.840000e-02,2.610000e-02,3.740000e-02,2.510000e-02,-5.240000e-02,-1.300000e+00,-1.362000e+00,-3.038000e+00,-3.098000e+00,8.426000e+01,6.420000e+01,0,0,0,0,0,0,4.000000e-03,2.785678e-02,3.124100e-02,4.898979e-02,0,173.5,2.121320344
2012/03/29 02:00:00,-5.82,-6.89,1.94,4.6,993.692,971.144,71,862.8,780,8,86,1.850000e-02,2.610000e-02,3.740000e-02,2.517826e-02,-5.250000e-02,-1.280000e+00,-1.345217e+00,-5.813043e+00,-5.859130e+00,8.437826e+01,6.570000e+01,6.938894e-18,6.938894e-18,6.938894e-18,4.124710e-05,0,5.107539e-03,4.995272e-03,6.654481e-01,6.560349e-01,9.304754e-02,7.599159e+01,178.5,8.512023582
2012/03/29 06:00:00,-6.62,-8.8,2,4.2,995.68,973.02,85,735.6,0,5,86,1.852500e-02,2.610000e-02,3.745000e-02,2.520000e-02,-5.250000e-02,-1.264167e+00,-1.332917e+00,-7.036667e+00,-7.100833e+00,8.456667e+01,6.616000e+01,4.330127e-05,6.938894e-18,5.000000e-05,0,0,6.400955e-03,5.384520e-03,3.943208e-01,3.752879e-01,4.714045e-02,9.165151e-02,176.0833333,5.759708536
2012/03/29 10:00:00,-3.78,-9.13,2.25,5.3,997.0308,974.5615,0,375,0,2,86,1.860000e-02,2.610833e-02,3.750000e-02,2.520000e-02,-5.261250e-02,-1.246667e+00,-1.315000e+00,-4.302917e+00,-4.300417e+00,8.441250e+01,6.614783e+01,3.469447e-18,2.763854e-05,1.387779e-17,0,6.653633e-05,6.236096e-03,5.000000e-03,8.757068e-01,8.125396e-01,7.252873e-02,4.995272e-02,197.6666667,13.33030269
2012/03/29 14:00:00,-2.74,-9.86,2.26,5,997.724,975.348,0,639.6,780,2,86,1.862917e-02,2.619167e-02,3.750417e-02,2.520833e-02,-5.255833e-02,-1.231667e+00,-1.301250e+00,-2.977083e+00,-3.018333e+00,8.414444e+01,6.620417e+01,4.545297e-05,2.763854e-05,1.998263e-05,2.763854e-05,4.930066e-05,4.714045e-03,6.653633e-03,2.489725e-01,2.609704e-01,1.165343e-01,6.757198e-02,203,12.23259431
2012/03/29 18:00:00,-9.17,-12.84,1.53,3.1,998.536,975.592,0,636,0,0,85.08,1.870000e-02,2.620000e-02,3.759167e-02,2.528333e-02,-5.222500e-02,-1.217500e+00,-1.287083e+00,-9.225833e+00,-9.627500e+00,8.362174e+01,6.599583e+01,3.469447e-18,0,2.763854e-05,3.726780e-05,3.381937e-04,4.330127e-03,4.545297e-03,4.086012e+00,3.980717e+00,1.613975e-01,1.306368e-01,184.0833333,8.050503466
2012/03/29 22:00:00,-18.73,-20.97,.92,2.1,999.8346,975.9923,0,34.62,0,0,85,1.870000e-02,2.620000e-02,3.760000e-02,2.530000e-02,-5.180000e-02,-1.210000e+00,-1.280000e+00,-1.621600e+01,-1.654600e+01,8.348000e+01,6.596000e+01,0,0,0,0,1.264911e-04,0,0,5.344754e-01,5.400222e-01,4.000000e-02,4.898979e-02,161,4.242640687
2012/03/30 02:00:00,-23.79,-26.48,0,0,1000.268,975.956,0,0,0,0,85,1.880000e-02,2.622174e-02,3.761739e-02,2.530000e-02,-5.130435e-02,-1.197826e+00,-1.263043e+00,-2.426565e+01,-2.451217e+01,8.327826e+01,6.599565e+01,6.938894e-18,4.124710e-05,3.790347e-05,6.938894e-18,6.924928e-04,4.124710e-03,4.601307e-03,1.072955e+00,1.048850e+00,8.317881e-02,2.039311e-02,186,3.954284213
2012/03/30 06:00:00,-18.46,-22.09,0,1.5,999.332,975.528,0,0,0,0,84.92,1.886667e-02,2.629583e-02,3.766250e-02,2.533333e-02,-5.075000e-02,-1.190417e+00,-1.255417e+00,-2.064542e+01,-2.075375e+01,8.301250e+01,6.596250e+01,4.714045e-05,1.998263e-05,4.841229e-05,4.714045e-05,1.258306e-04,1.998263e-03,4.982609e-03,4.594539e+00,4.552939e+00,1.393811e-01,1.284929e-01,173.9166667,11.00791726
2012/03/30 10:00:00,-3.53,-11.96,2.02,5.1,997.4423,974.9885,0,0,0,0,85,1.890000e-02,2.630000e-02,3.769583e-02,2.536667e-02,-5.116250e-02,-1.184583e+00,-1.250000e+00,-4.875000e+00,-4.740833e+00,8.307500e+01,6.594583e+01,1.040834e-17,6.938894e-18,1.998263e-05,4.714045e-05,1.147915e-04,4.982609e-03,0,2.308237e+00,2.137869e+00,6.614378e-02,7.058781e-02,201.1666667,12.74814306
2012/03/30 14:00:00,-1.6,-11.68,2.19,5.3,996.688,974.42,0,357.6,0,0,84.88,1.890417e-02,2.630000e-02,3.770000e-02,2.540000e-02,-5.120000e-02,-1.188750e+00,-1.243333e+00,-2.205000e+00,-2.219583e+00,8.299583e+01,6.582083e+01,1.998263e-05,6.938894e-18,1.387779e-17,1.040834e-17,6.938894e-18,3.307189e-03,4.714045e-03,2.412986e-01,2.551875e-01,5.384520e-02,7.058781e-02,203.5,9.395356687
2012/03/30 18:00:00,-8.25,-13.29,1.15,2.7,997.628,974.788,0,732,0,2,84.36,1.892917e-02,2.630000e-02,3.770000e-02,2.540000e-02,-5.100000e-02,-1.199167e+00,-1.246250e+00,-8.796667e+00,-9.142083e+00,8.259583e+01,6.546667e+01,4.545297e-05,6.938894e-18,1.387779e-17,1.040834e-17,1.040833e-04,6.400955e-03,4.841229e-03,3.759316e+00,3.698385e+00,1.240939e-01,1.213352e-01,185.5,9.624778628
2012/03/30 22:00:00,-16.95,-19.15,1.52,2.7,999.3115,975.6577,0,0,0,0,84.62,1.898000e-02,2.630000e-02,3.770000e-02,2.540000e-02,-5.090000e-02,-1.210000e+00,-1.250000e+00,-1.511400e+01,-1.539800e+01,8.258000e+01,6.548000e+01,4.000000e-05,0,0,0,0,0,0,1.845644e-01,2.069203e-01,7.483315e-02,7.483315e-02,178,11.3137085
2012/03/31 02:00:00,-22.64,-25.29,1.07,3.5,1000.316,976.084,0,804,0,0,84.96,1.900000e-02,2.630000e-02,3.770000e-02,2.540000e-02,-5.064348e-02,-1.239130e+00,-1.260000e+00,-2.271217e+01,-2.297913e+01,8.257391e+01,6.554783e+01,6.938894e-18,6.938894e-18,1.387779e-17,1.040834e-17,4.957284e-05,7.170618e-03,6.661338e-16,1.254810e+00,1.266244e+00,5.289359e-02,6.507230e-02,182.0833333,9.866917482
2012/03/31 06:00:00,-15.92,-18.1,.99,3.9,1000.028,976.444,0,1680,630,6,84.72,1.900000e-02,2.634167e-02,3.770000e-02,2.540000e-02,-5.083750e-02,-1.258750e+00,-1.267083e+00,-1.608167e+01,-1.603542e+01,8.252917e+01,6.565833e+01,6.938894e-18,4.930066e-05,1.387779e-17,1.040834e-17,1.602407e-04,6.653633e-03,4.545297e-03,6.880779e+00,6.991380e+00,1.513252e-01,7.592028e-02,182.3333333,9.088787631
2012/03/31 10:00:00,-2.95,-9.95,1.65,4,999.9423,977.4846,0,725.77,780,4,84,1.900000e-02,2.637500e-02,3.764583e-02,2.540000e-02,-5.116667e-02,-1.277917e+00,-1.277917e+00,-4.257083e+00,-4.096250e+00,8.228333e+01,6.555833e+01,6.938894e-18,4.330127e-05,4.982609e-05,1.040834e-17,7.453560e-05,7.058781e-03,4.061164e-03,1.578165e+00,1.462173e+00,1.142609e-01,5.713046e-02,199.9166667,16.51697933
2012/03/31 14:00:00,-2.16,-8.56,1.81,5.9,1000.488,978.076,0,1132.8,120,5,84,1.898750e-02,2.630000e-02,3.760000e-02,2.540000e-02,-5.114167e-02,-1.300417e+00,-1.288750e+00,-2.571667e+00,-2.482500e+00,8.166000e+01,6.545417e+01,3.307189e-05,6.938894e-18,1.387779e-17,1.040834e-17,4.930066e-05,7.347997e-03,5.994789e-03,8.220435e-01,8.507607e-01,2.154066e-01,2.101174e-01,199.3333333,14.23397557
2012/03/31 18:00:00,-8.3,-9.86,1.1,5.6,1001.44,978.5,0,1016.4,810,5,83.28,1.891250e-02,2.630833e-02,3.760000e-02,2.538750e-02,-5.100000e-02,-1.327917e+00,-1.302500e+00,-8.494583e+00,-8.802083e+00,99999,6.507500e+01,3.307189e-05,2.763854e-05,1.387779e-17,3.307189e-05,9.128709e-05,9.565200e-03,4.330127e-03,3.326466e+00,3.427678e+00,99999,1.089725e-01,171.9166667,9.238834375
2012/03/31 22:00:00,-17.48,-19.88,.47,2,1001.8154,978.0538,0,2151.92,0,3,83.96,1.890000e-02,2.630000e-02,3.760000e-02,2.530000e-02,-5.090000e-02,-1.346000e+00,-1.310000e+00,-1.467800e+01,-1.510600e+01,99999,99999,0,0,0,0,0,4.898979e-03,0,3.979146e-01,3.685973e-01,99999,99999,174,7.071067812
2012/04/01 02:00:00,-20.9,-23.11,.2,1.4,1000.66,976.596,0,2246.4,30,6,84,1.890000e-02,2.638261e-02,3.758261e-02,2.539565e-02,-5.070870e-02,-1.383913e+00,-1.333478e+00,-2.111174e+01,-2.122913e+01,99999,6.480000e+01,6.938894e-18,3.790347e-05,3.790347e-05,2.039311e-05,2.817713e-05,8.203462e-03,5.601782e-03,8.458731e-01,9.512414e-01,99999,1.414214e-01,173.5,10.57011224
2012/04/01 06:00:00,-14.91,-17.39,.03,1,998.392,974.928,71,764.4,1020,6,85.68,1.890000e-02,2.630000e-02,3.750000e-02,2.530000e-02,-5.087500e-02,-1.407083e+00,-1.347500e+00,-1.596583e+01,-1.584958e+01,8.370000e+01,6.497857e+01,1.040834e-17,6.938894e-18,1.387779e-17,6.938894e-18,7.772816e-05,6.109533e-03,4.330127e-03,2.655063e+00,2.683686e+00,7.497471e+01,1.012675e-01,167,8.333939372
2012/04/01 10:00:00,-4.22,-10.23,.86,3.5,995.5692,973.1192,0,400.38,0,2,85,1.890000e-02,2.630000e-02,3.750000e-02,2.530000e-02,-5.119167e-02,-1.426667e+00,-1.359167e+00,-5.948333e+00,-5.731667e+00,8.370000e+01,6.562000e+01,1.040834e-17,6.938894e-18,1.387779e-17,6.938894e-18,9.965217e-05,6.871843e-03,3.996526e-03,2.553794e+00,2.278619e+00,9.258201e-02,2.712932e-01,203.9166667,14.85357829
2012/04/01 14:00:00,-3.62,-9.21,2.16,4.5,994.124,971.732,0,906,810,3,85.12,1.884167e-02,2.630000e-02,3.747500e-02,2.530000e-02,-5.120000e-02,-1.445000e+00,-1.370000e+00,-3.547500e+00,-3.682083e+00,8.366667e+01,6.602500e+01,4.930066e-05,6.938894e-18,4.330127e-05,6.938894e-18,6.938894e-18,6.454972e-03,2.886751e-03,6.365745e-01,5.983935e-01,8.975275e-02,5.204165e-02,203.5,11.85902035
2012/04/01 18:00:00,-9.14,-11.17,.54,2.3,994.58,971.736,0,1696.8,1110,5,85,1.880000e-02,2.630000e-02,3.740000e-02,2.530000e-02,-5.100000e-02,-1.469583e+00,-1.382500e+00,-9.272083e+00,-9.537917e+00,8.324167e+01,6.578696e+01,6.938894e-18,6.938894e-18,6.938894e-18,6.938894e-18,7.071068e-05,7.347997e-03,4.330127e-03,2.178631e+00,2.226713e+00,9.537936e-02,7.969697e-02,182.0833333,10.12160905
2012/04/01 22:00:00,-16.87,-18.95,1.22,2.7,995.5423,971.9846,0,115.38,0,0,85,1.880000e-02,2.630000e-02,3.740000e-02,2.528000e-02,-5.090000e-02,-1.480000e+00,-1.390000e+00,-1.421800e+01,-1.453000e+01,8.306000e+01,6.570000e+01,0,0,0,4.000000e-05,0,0,0,5.905049e-01,5.852179e-01,4.898979e-02,0,176,8.485281374
2012/04/02 02:00:00,-19.03,-20.82,1.46,3.1,996.184,972.412,85,1714.8,690,4,85,1.875652e-02,2.630000e-02,3.739565e-02,2.526522e-02,-5.080000e-02,-1.515217e+00,-1.409565e+00,-1.742696e+01,-1.778783e+01,8.307391e+01,6.576957e+01,4.957284e-05,6.938894e-18,2.039311e-05,4.762805e-05,2.081668e-17,4.995272e-03,3.585309e-03,8.244705e-01,5.896200e-01,1.358304e-01,2.330045e-01,174.5833333,8.15150107
2012/04/02 06:00:00,-12.77,-14.84,1.72,3.3,996.028,972.82,71,613.2,690,5,85,1.870000e-02,2.621667e-02,3.730833e-02,2.520417e-02,-5.096250e-02,-1.532917e+00,-1.422500e+00,-1.326875e+01,-1.341792e+01,8.306250e+01,6.586667e+01,3.469447e-18,3.726780e-05,2.763854e-05,1.998263e-05,7.534642e-05,6.109533e-03,4.330127e-03,2.175098e+00,2.256094e+00,7.534642e-02,1.027402e-01,178.6666667,11.25193586
2012/04/02 10:00:00,-4.91,-10.43,1.96,4.8,995.8923,973.3615,0,872.31,690,4,84.38,1.870000e-02,2.620833e-02,3.730417e-02,2.520833e-02,-5.115000e-02,-1.545833e+00,-1.431250e+00,-5.749583e+00,-5.635833e+00,8.289583e+01,6.571818e+01,3.469447e-18,2.763854e-05,1.998263e-05,2.763854e-05,7.637626e-05,4.930066e-03,4.389856e-03,1.699300e+00,1.616918e+00,7.347997e-02,1.192262e-01,201,13.36889198
2012/04/02 14:00:00,-2.94,-11.14,2.41,6.4,996.168,973.792,0,920.4,1080,6,84.76,1.867500e-02,2.621250e-02,3.730000e-02,2.520000e-02,-5.117917e-02,-1.563333e+00,-1.441667e+00,-3.237500e+00,-3.231250e+00,8.267500e+01,6.595417e+01,4.330127e-05,3.307189e-05,0,0,4.061164e-05,5.527708e-03,3.726780e-03,2.063825e-01,2.266295e-01,9.242114e-02,4.982609e-02,208.5833333,6.894771845
2012/04/02 18:00:00,-6.19,-11.02,1.76,4.7,997.196,974.524,0,948,960,7,84.24,1.860000e-02,2.620000e-02,3.730000e-02,2.520000e-02,-5.105833e-02,-1.582917e+00,-1.453750e+00,-5.547917e+00,-5.817917e+00,8.244583e+01,6.584167e+01,3.469447e-18,0,0,0,4.930066e-05,6.757198e-03,4.841229e-03,1.046721e+00,1.130280e+00,5.758448e-02,7.021791e-02,193.8333333,9.627926552
2012/04/02 22:00:00,-10.06,-11.42,1.49,3.1,998.5231,975.5077,71,957.69,270,7,84,1.860000e-02,2.620000e-02,3.730000e-02,2.520000e-02,-5.100000e-02,-1.596000e+00,-1.460000e+00,-7.616000e+00,-7.972000e+00,8.226667e+01,6.580000e+01,0,0,0,0,6.938894e-18,4.898979e-03,0,3.152523e-01,4.025121e-01,9.428090e-02,0,180.5,4.949747468
2012/04/03 02:00:00,-10.39,-11.35,1.55,3,999.232,976.148,71,850.8,780,8,84.6,1.852174e-02,2.620000e-02,3.720000e-02,2.511304e-02,-5.098261e-02,-1.621304e+00,-1.479565e+00,-9.932174e+00,-9.983043e+00,8.223333e+01,6.576316e+01,4.124710e-05,0,6.938894e-18,3.367812e-05,3.790347e-05,6.791521e-03,3.585309e-03,4.853950e-01,4.892002e-01,3.055050e-01,1.494218e-01,176.5833333,7.751343969
2012/04/03 06:00:00,-6.46,-7.9,1.58,4.8,999.948,977.192,71,946.8,960,7,84.92,1.850000e-02,2.617917e-02,3.720000e-02,2.510000e-02,-5.109167e-02,-1.634167e+00,-1.490833e+00,-6.529167e+00,-6.491667e+00,8.210000e+01,6.593684e+01,6.938894e-18,4.061164e-05,6.938894e-18,6.938894e-18,7.592028e-05,4.930066e-03,2.763854e-03,1.758607e+00,1.831160e+00,5.545268e-01,2.057350e-01,190.8333333,7.696910045
2012/04/03 10:00:00,-1.75,-6.31,2.32,6.4,1001.25,978.8538,71,843.46,750,7,85,1.850000e-02,2.616250e-02,3.720000e-02,2.510000e-02,-5.120000e-02,-1.645417e+00,-1.500000e+00,-2.160833e+00,-2.033750e+00,8.240000e+01,6.630000e+01,6.938894e-18,4.841229e-05,6.938894e-18,6.938894e-18,6.938894e-18,4.982609e-03,0,8.888284e-01,8.463835e-01,1.421085e-14,1.421085e-14,210,11.26539351
2012/04/03 14:00:00,-.32,-8.74,1.87,5.8,1001.844,979.568,0,733.2,0,2,85,1.850000e-02,2.617083e-02,3.719583e-02,2.510000e-02,-5.120000e-02,-1.654167e+00,-1.508750e+00,-5.137500e-01,-5.262500e-01,8.256364e+01,6.616250e+01,6.938894e-18,4.545297e-05,1.998263e-05,6.938894e-18,6.938894e-18,4.930066e-03,3.307189e-03,3.414773e-01,3.822174e-01,1.024493e-01,8.569568e-02,215.4166667,13.59450647
2012/04/03 18:00:00,-6.35,-10.69,1.13,2.8,1003.196,980.38,0,1305.6,1500,3,84.16,1.840833e-02,2.610000e-02,3.710417e-02,2.510000e-02,-5.102500e-02,-1.663750e+00,-1.514167e+00,-6.607917e+00,-6.827083e+00,8.219583e+01,6.581667e+01,2.763854e-05,6.938894e-18,1.998263e-05,6.938894e-18,8.779711e-05,4.841229e-03,4.930066e-03,3.045893e+00,3.191777e+00,6.109533e-02,7.453560e-02,189.4166667,12.08649384
2012/04/03 22:00:00,-15.55,-17.6,.17,2.2,1004.2385,980.5962,0,286.15,0,0,84.92,1.840000e-02,2.610000e-02,3.710000e-02,2.510000e-02,-5.090000e-02,-1.670000e+00,-1.520000e+00,-1.287800e+01,-1.321000e+01,8.220000e+01,6.588000e+01,0,0,0,0,0,0,0,5.964025e-01,5.573868e-01,6.324555e-02,4.000000e-02,177,1.414213562
2012/04/04 02:00:00,-21.01,-23.42,.57,2.2,1004.376,980.236,0,0,0,0,85,1.836522e-02,2.610000e-02,3.710000e-02,2.506087e-02,-5.074783e-02,-1.673478e+00,-1.525652e+00,-2.138304e+01,-2.164652e+01,8.218696e+01,6.596087e+01,4.762805e-05,6.938894e-18,1.387779e-17,4.880423e-05,4.995272e-05,4.762805e-03,4.957284e-03,1.196823e+00,1.149940e+00,4.476361e-02,4.880423e-02,175.5,7.440674456
2012/04/04 06:00:00,-12.06,-14.32,1.89,4.9,1002.532,979.228,85,858,0,1,84.52,1.834167e-02,2.610000e-02,3.710000e-02,2.503750e-02,-5.089167e-02,-1.677500e+00,-1.530000e+00,-1.388333e+01,-1.410208e+01,8.227917e+01,6.595000e+01,4.930066e-05,6.938894e-18,1.387779e-17,4.841229e-05,1.525250e-04,4.330127e-03,4.440892e-16,5.674107e+00,5.725386e+00,1.322219e-01,5.773503e-02,178.5833333,7.178988702
2012/04/04 10:00:00,-1.18,-10.57,3.89,8.7,1000.5846,978.2538,0,1734.23,2250,5,84,1.830000e-02,2.610000e-02,3.710000e-02,2.505417e-02,-5.122917e-02,-1.671667e+00,-1.530000e+00,-2.430833e+00,-2.147083e+00,8.235833e+01,6.593333e+01,6.938894e-18,6.938894e-18,1.387779e-17,4.982609e-05,7.347997e-05,3.726780e-03,4.440892e-16,1.510049e+00,1.434630e+00,4.930066e-02,4.714045e-02,202.1666667,10.4606043
2012/04/04 14:00:00,.14,-9.76,3.8,8.5,1000.588,978.36,0,1144.8,0,2,84,1.830000e-02,2.610000e-02,3.710000e-02,2.504583e-02,-5.120000e-02,-1.679167e+00,-1.530000e+00,-4.062500e-01,-2.475000e-01,8.214583e+01,6.577917e+01,6.938894e-18,6.938894e-18,1.387779e-17,4.982609e-05,6.938894e-18,2.763854e-03,4.440892e-16,2.647139e-01,2.545625e-01,5.758448e-02,6.441510e-02,204.8333333,6.926015952
2012/04/04 18:00:00,-4.98,-10.81,1.26,4.6,1001.016,978.376,0,1230,1410,5,84,1.830000e-02,2.607917e-02,3.710000e-02,2.500000e-02,-5.104167e-02,-1.686667e+00,-1.532500e+00,-4.930417e+00,-5.334167e+00,8.193478e+01,6.555652e+01,6.938894e-18,4.061164e-05,1.387779e-17,6.938894e-18,1.037492e-04,4.714045e-03,4.330127e-03,1.914139e+00,2.033712e+00,1.047095e-01,7.117698e-02,191.3333333,11.21146599
2012/04/04 22:00:00,-8.4,-11.21,1.14,2.6,999.9154,977.0115,0,2440.38,1500,7,84,1.830000e-02,2.600000e-02,3.710000e-02,2.500000e-02,-5.090000e-02,-1.694000e+00,-1.538000e+00,-8.148000e+00,-8.630000e+00,8.198000e+01,6.558000e+01,0,3.469447e-18,0,0,0,4.898979e-03,4.000000e-03,4.955805e-02,7.042727e-02,4.000000e-02,7.483315e-02,189,2.828427125
2012/04/05 02:00:00,-8.43,-9.98,.89,3.9,998.284,975.384,71,1183.2,690,8,84,1.823913e-02,2.600000e-02,3.700000e-02,2.500000e-02,-5.096087e-02,-1.709130e+00,-1.550000e+00,-8.180870e+00,-8.255652e+00,8.105556e+01,6.544286e+01,4.880423e-05,1.387779e-17,1.387779e-17,6.938894e-18,4.880423e-05,2.817713e-03,2.220446e-16,9.026671e-01,1.019074e+00,4.946629e-01,2.664965e-01,173.1666667,9.861157348
2012/04/05 06:00:00,-5.67,-9.08,1.42,4.5,997.52,974.888,0,1834.8,0,3,83.28,1.820000e-02,2.600000e-02,3.700000e-02,2.500000e-02,-5.103750e-02,-1.717500e+00,-1.555000e+00,-6.554583e+00,-6.607083e+00,8.080000e+01,6.550000e+01,3.469447e-18,1.387779e-17,1.387779e-17,6.938894e-18,4.841229e-05,4.330127e-03,5.000000e-03,1.612007e+00,1.611905e+00,5.773503e-02,7.639455e+01,185.75,13.22617927
2012/04/05 10:00:00,-1.08,-11.03,2.48,6,996.8538,974.6269,0,1768.85,0,4,83,1.820000e-02,2.600000e-02,3.700000e-02,2.500000e-02,-5.127500e-02,-1.720000e+00,-1.560000e+00,-2.461250e+00,-2.318333e+00,8.120000e+01,6.571364e+01,3.469447e-18,1.387779e-17,1.387779e-17,6.938894e-18,9.242114e-05,4.440892e-16,2.220446e-16,8.362730e-01,7.600749e-01,2.061553e-01,5.473452e-02,215.75,12.94130104
2012/04/05 14:00:00,-1.61,-11.17,2.3,7,996.62,974.348,0,1278,1500,6,83.64,1.820000e-02,2.600000e-02,3.700000e-02,2.500000e-02,-5.121667e-02,-1.720000e+00,-1.560000e+00,-2.133750e+00,-2.078750e+00,8.168333e+01,6.550000e+01,3.469447e-18,1.387779e-17,1.387779e-17,6.938894e-18,6.236096e-05,4.440892e-16,2.220446e-16,1.219934e+00,1.210366e+00,8.975275e-02,8.366600e-02,205.5833333,12.31745497
2012/04/05 18:00:00,-8.6,-11.3,.94,2.2,996.844,973.984,0,1080,0,1,83,1.812500e-02,2.600000e-02,3.700000e-02,2.493333e-02,-5.102500e-02,-1.727500e+00,-1.568333e+00,-8.516667e+00,-9.089583e+00,8.110870e+01,6.522500e+01,4.330127e-05,1.387779e-17,1.387779e-17,4.714045e-05,8.291562e-05,4.330127e-03,3.726780e-03,3.197936e+00,3.234639e+00,1.442011e-01,1.198958e-01,188.6666667,9.354953314
2012/04/05 22:00:00,-18.56,-21.09,.43,2.1,997.7846,974.0077,0,0,0,0,83,1.810000e-02,2.600000e-02,3.700000e-02,2.496000e-02,-5.088000e-02,-1.730000e+00,-1.570000e+00,-1.512400e+01,-1.546400e+01,81,6.526000e+01,0,3.469447e-18,0,4.898979e-05,4.000000e-05,0,0,5.695823e-01,5.510935e-01,6.324555e-02,4.898979e-02,162,4.242640687
2012/04/06 02:00:00,-24.19,-27.08,.3,1.9,998.472,974.164,0,0,0,0,83,1.810000e-02,2.600000e-02,3.699565e-02,2.497826e-02,-5.052609e-02,-1.730000e+00,-1.570000e+00,-2.446957e+01,-2.470435e+01,8.100455e+01,6.533478e+01,0,1.387779e-17,2.039311e-05,4.124710e-05,5.289359e-05,2.220446e-16,0,1.118829e+00,1.073766e+00,2.082989e-02,4.762805e-02,188,6.993503479
2012/04/06 06:00:00,-16.75,-20.7,.26,1.7,998.12,974.484,0,7.2,0,0,82.96,1.810000e-02,2.595417e-02,3.694583e-02,2.493333e-02,-5.072917e-02,-1.730000e+00,-1.570417e+00,-1.859708e+01,-1.860333e+01,8.097500e+01,6.531667e+01,0,4.982609e-05,4.982609e-05,4.714045e-05,2.030582e-04,4.440892e-16,1.998263e-03,5.361353e+00,5.455066e+00,1.050793e-01,8.498366e-02,178.75,13.66565037
2012/04/06 10:00:00,-2.74,-14.12,1,4.3,997.4885,975.1038,0,0,0,0,83,1.810000e-02,2.598333e-02,3.693333e-02,2.490417e-02,-5.120417e-02,-1.727083e+00,-1.570417e+00,-4.240833e+00,-4.065417e+00,8.147500e+01,6.550455e+01,0,3.726780e-05,4.714045e-05,1.998263e-05,1.206896e-04,4.545297e-03,1.998263e-03,1.837430e+00,1.654801e+00,1.534329e-01,3.664663e-02,209.3333333,21.85212007
2012/04/06 14:00:00,-1.22,-15.51,2.1,5.6,997.8,975.536,0,0,0,0,83,1.810000e-02,2.600000e-02,3.693750e-02,2.492500e-02,-5.112500e-02,-1.732083e+00,-1.572917e+00,-1.875833e+00,-1.787917e+00,8.167000e+01,6.530588e+01,0,1.387779e-17,4.841229e-05,4.330127e-05,4.330127e-05,4.061164e-03,4.545297e-03,2.308123e-01,2.634227e-01,5.567764e-02,6.389871e-02,217.3333333,13.18631062
2012/04/06 18:00:00,-8.11,-15.94,1.22,3.3,998.748,975.896,0,0,0,0,83,1.804583e-02,2.599583e-02,3.690000e-02,2.490000e-02,-5.097083e-02,-1.747083e+00,-1.579583e+00,-8.293333e+00,-8.822917e+00,8.134583e+01,6.497083e+01,4.982609e-05,1.998263e-05,1.387779e-17,3.469447e-18,7.347997e-05,6.109533e-03,3.510896e-03,4.064201e+00,4.054152e+00,1.353365e-01,1.398784e-01,183.75,12.87792332
2012/04/06 22:00:00,-18.84,-21.96,1.48,3.1,999.6962,975.85,0,0,0,0,83,1.800000e-02,2.596000e-02,3.690000e-02,2.490000e-02,-5.082000e-02,-1.760000e+00,-1.588000e+00,-1.554000e+01,-1.587200e+01,8.142000e+01,6.508000e+01,0,4.898979e-05,0,0,4.000000e-05,2.220446e-16,4.000000e-03,6.243717e-01,6.128099e-01,7.483315e-02,7.483315e-02,175.5,12.02081528
